elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
39394,115062,building index: loading tuples,7168,3704,0,51858,117537,0
39488,115062,building index: loading tuples,7168,3706,0,51896,117537,0
39583,115062,building index: loading tuples,7168,3710,0,51940,117537,0
39677,115062,building index: loading tuples,7168,3712,0,51973,117537,0
39772,115062,building index: loading tuples,7168,3715,0,52011,117537,0
39868,115062,building index: loading tuples,7168,3717,0,52048,117537,0
39969,115062,building index: loading tuples,7168,3720,0,52087,117537,0
40068,115062,building index: loading tuples,7168,3723,0,52133,117537,0
40179,115062,building index: loading tuples,7168,3726,0,52173,117537,0
40277,115062,building index: loading tuples,7168,3729,0,52210,117537,0
40371,115062,building index: loading tuples,7168,3731,0,52247,117537,0
40469,115062,building index: loading tuples,7168,3735,0,52290,117537,0
40566,115062,building index: loading tuples,7168,3738,0,52334,117537,0
40668,115062,building index: loading tuples,7168,3741,0,52377,117537,0
40765,115062,building index: loading tuples,7168,3744,0,52416,117537,0
40858,115062,building index: loading tuples,7168,3746,0,52455,117537,0
40953,115062,building index: loading tuples,7168,3749,0,52499,117537,0
41048,115062,building index: loading tuples,7168,3752,0,52539,117537,0
41146,115062,building index: loading tuples,7168,3755,0,52579,117537,0
41243,115062,building index: loading tuples,7168,3758,0,52618,117537,0
41337,115062,building index: loading tuples,7168,3761,0,52662,117537,0
41434,115062,building index: loading tuples,7168,3764,0,52699,117537,0
41528,115062,building index: loading tuples,7168,3767,0,52740,117537,0
41618,115062,building index: loading tuples,7168,3769,0,52779,117537,0
41709,115062,building index: loading tuples,7168,3772,0,52816,117537,0
41803,115062,building index: loading tuples,7168,3775,0,52855,117537,0
41894,115062,building index: loading tuples,7168,3777,0,52891,117537,0
41988,115062,building index: loading tuples,7168,3780,0,52928,117537,0
42079,115062,building index: loading tuples,7168,3783,0,52966,117537,0
42172,115062,building index: loading tuples,7168,3786,0,53005,117537,0
42262,115062,building index: loading tuples,7168,3788,0,53043,117537,0
42355,115062,building index: loading tuples,7168,3791,0,53082,117537,0
42451,115062,building index: loading tuples,7168,3794,0,53121,117537,0
42543,115062,building index: loading tuples,7168,3797,0,53161,117537,0
42639,115062,building index: loading tuples,7168,3800,0,53201,117537,0
42733,115062,building index: loading tuples,7168,3802,0,53239,117537,0
42826,115062,building index: loading tuples,7168,3805,0,53276,117537,0
42919,115062,building index: loading tuples,7168,3808,0,53317,117537,0
43010,115062,building index: loading tuples,7168,3811,0,53360,117537,0
43104,115062,building index: loading tuples,7168,3814,0,53400,117537,0
43199,115062,building index: loading tuples,7168,3817,0,53440,117537,0
43293,115062,building index: loading tuples,7168,3820,0,53482,117537,0
43386,115062,building index: loading tuples,7168,3823,0,53525,117537,0
43486,115062,building index: loading tuples,7168,3826,0,53565,117537,0
43587,115062,building index: loading tuples,7168,3829,0,53607,117537,0
